sample,avg_log_fold_change
C15orf59,0.21401842105263158
C15orf58,0.4111640350877195
C15orf57,-0.13892280701754386
C10orf82,-0.08511403508771939
AFAP1,-0.14231929824561412
C15orf54,0.9360798245614038
C15orf53,0.14294473684210524
C15orf52,-1.443261403508773
C15orf51,-1.6102877192982457
C10orf84,-0.13045614035087713
LOC653113,-0.18912105263157894
DDX17,-0.4724561403508772
ZNF124,0.6624921052631577
DDX12,0.2546614035087719
ERBB4,-0.6448903508771928
DDX10,0.07539736842105255
DDX11,0.473490350877193
GJB1,-0.6956394736842108
GJB3,-0.6422184210526314
GJB2,4.098831578947367
GJB5,-1.0146719298245612
GJB4,-0.28089298245614036
DDX18,0.014708771929824484
GJB6,0.21133947368421044
GRIN3A,-0.5819912280701756
GRIN3B,0.31820350877192993
OR6B2,0.1378956140350877
MYRIP,-1.8187947368421051
ZNF75A,0.6012657894736845
PSMC1,0.0993131578947368
PSMC2,0.46668771929824543
OR6B3,-0.06284298245614034
PSMC4,0.7998973684210526
PSMC5,0.27737017543859654
PSMC6,0.25166315789473676
RBM23,-0.03629649122807013
ARFIP1,0.15921315789473672
ARFIP2,0.5125149122807017
RBM20,-1.1467131578947372
PHOSPHO1,-1.1146017543859643
STARD5,-0.008219298245614069
KIF18A,2.444221929824561
KIF18B,3.4394578947368415
TRIP10,-0.7872754385964913
TRIP11,0.07789385964912288
TRIP12,0.02751052631578948
CCDC79,0.0010052631578947298
CPVL,-0.8282070175438601
ZNF564,0.11299912280701752
TEX13A,0.007916666666666667
ZNF543,0.05874649122807016
IFT172,-0.1596201754385965
SNORD34,0.0
LOC646762,-0.052939473684210474
CERK,-0.3064728070175439
FN3KRP,0.10652543859649123
NCLN,0.4438631578947367
C9orf156,-0.3814859649122809
C9orf153,-0.2922859649122807
C9orf152,0.6982087719298243
C9orf150,0.2952745614035085
NACAD,-1.9250105263157897
DNAL4,0.3895570175438596
KIAA1239,-2.7173096491228077
FLJ36000,0.03253157894736842
DNAL1,-0.07204912280701754
LIN7A,-0.9228543859649126
FLJ37201,-0.060786842105263035
GRHPR,-0.19754210526315802
LIN7B,0.007719298245614081
TGM4,-0.4130464912280702
IMMP2L,-0.7651201754385972
TGM6,-0.0012438596491228069
SMG5,0.47463333333333324
OR2D2,0.006537719298245615
FNBP1,-0.13848333333333335
HNRPLL,-0.13971929824561405
MARCH5,0.020687719298245734
MARCH4,2.3285947368421067
MARCH7,-0.12243684210526318
MARCH6,0.16920614035087722
MARCH1,0.6241596491228071
MARCH3,-0.015116666666666714
LRTM1,0.051003508771929836
FOXI1,-1.5920122807017543
BTN3A2,-0.3141359649122807
FOXI3,-0.13606666666666667
FOXI2,-1.2941631578947368
MARCH9,0.5893684210526314
CLSTN1,0.1465728070175438
CLSTN2,-0.38738684210526314
CLSTN3,0.6746754385964912
EIF3H,0.4486710526315788
EIF3I,0.11526052631578948
EIF3J,0.12865087719298243
EIF3K,-0.30102894736842123
EIF3L,-0.968161403508772
EIF3M,0.05542368421052629
PGCP,-0.7998710526315786
CLIP2,-0.29937982456140344
STYK1,0.506932456140351
EIF3A,-0.22753421052631576
EIF3B,0.1906780701754385
BTN3A1,-0.46692017543859643
EIF3D,-0.4740131578947368
CLIP1,-0.2247859649122808
ALMS1P,-0.0021219298245613977
EIF3G,-0.3698587719298246
SETD5,0.11828333333333338
FGFBP3,-1.0027526315789477
FGFBP2,-3.7641070175438602
FGFBP1,-3.91554298245614
FADD,0.7165298245614039
ARMC10,0.33207543859649136
MKKS,-0.029835087719298256
TMEM104,0.49597894736842074
NOL11,0.495007894736842
NOL10,0.3284210526315789
ELSPBP1,0.052747368421052626
NOL12,0.01963157894736838
CDKN2B,-0.38013947368421047
CDKN2C,-1.237127192982456
CDKN2A,1.293764912280702
SLIT1,-0.7826649122807016
CDKN2D,0.8972622807017546
BARD1,1.137592982456141
WDR7,-0.11483245614035092
ZNF404,-0.6375947368421052
ZBBX,0.5402254385964913
CLRN1OS,0.7197447368421053
NME6,0.35395789473684214
FABP9,-0.39586140350877197
NME7,0.3567728070175437
EDEM2,0.42683245614035104
EDEM3,0.6207991228070175
PCDHGB3,-0.9062736842105262
EDEM1,0.2425780701754388
TCF4,-0.6892763157894736
ZNF560,-0.23696578947368419
INPP5E,-0.2842657894736841
SMG6,-0.5078771929824561
NME2,0.3852508771929827
BRP44L,-0.4947070175438595
TRMT11,-0.43263333333333304
SAP30L,-0.697251754385965
CSTF2T,-0.04498508771929819
UBTD2,0.28256315789473707
LARP4B,0.39229561403508767
UBTD1,0.06342807017543865
RPL13AP17,0.04150526315789472
NEIL1,-0.8624666666666666
TAS1R1,-1.2592692982456144
LOC254312,-0.034170175438596496
TAS1R2,0.026431578947368424
INPP5J,0.29681140350877183
ZNF542,-0.3476973684210525
SMG1,0.04379298245614035
CCL2,-0.9869684210526313
CCL3,-0.4164780701754388
NFATC2,-1.0863315789473686
CCL1,0.14005614035087718
NFATC4,0.08088333333333325
CCL7,1.4273587719298255
CCL4,-0.36328947368421044
DHRS7C,-0.27829035087719295
TAS2R20,-0.39427280701754386
CCL8,-1.0003350877192978
CSDAP1,-1.240694736842105
FAM73A,-0.2944192982456143
FAM73B,-0.3197245614035088
TMEM14A,0.7611719298245614
ZNF75D,-0.2799429824561403
MYCBPAP,-0.0947833333333333
RNASE11,-0.09906315789473685
USF1,0.504213157894737
AP2B1,0.31219824561403503
HSBP1,0.30726754385964905
GTF2E1,0.4903114035087719
GFER,0.7640938596491226
ZCWPW2,-0.7163807017543857
NUBP1,0.29997456140350887
HS3ST3A1,1.1946175438596494
ZCWPW1,-0.78950350877193
SCML1,-1.2354087719298241
CYP26B1,-2.1374842105263157
SCOC,0.16873859649122797
PABPC1L2B,-0.2691368421052631
SAMD5,-3.487331578947369
PPP1R14D,0.6284745614035087
PABPC1L2A,-0.08672017543859649
PPP1R14B,1.0932605263157897
OR2AG2,-0.06427543859649122
OR2AG1,-0.03067368421052632
PLEK2,1.5236280701754383
UBP1,0.13073421052631579
ZNF747,0.22552280701754387
CD46,0.3772122807017543
SSC5D,-0.16287543859649128
TCTE3,-0.17211578947368417
TCTE1,-0.23436228070175444
CD40,-0.7501622807017541
ZNF37B,-0.7708570175438605
SPEG,-1.5258254385964916
LOC728875,-0.29359385964912293
KIAA1826,-0.4138859649122809
ZBTB43,-0.11413157894736846
PRIC285,0.6741815789473683
ZNF37A,0.16144385964912294
SDSL,0.9347184210526317
RALY,0.41668859649122836
PRR12,0.2824657894736843
ASFMR1,-0.20236842105263148
PCDHGB6,-1.6616333333333335
ZNF454,-1.1320482456140353
PCDH12,-0.33368684210526334
PCDH10,-0.21673245614035094
PCDH17,1.557251754385965
ALKBH8,-0.203428947368421
PCDH15,-0.5754798245614035
ALKBH6,0.565448245614035
ALKBH7,0.12822105263157893
ALKBH4,0.20114736842105263
ALKBH5,-0.09210877192982458
ALKBH2,0.12089035087719299
ALKBH3,-0.4502087719298248
RALA,0.23337807017543852
ALKBH1,0.22373508771929834
OR10G7,0.012196491228070176
ISX,0.2063394736842105
C8orf58,-0.5136921052631579
C8orf59,0.29611842105263175
C8orf55,0.5745868421052631
C8orf56,-0.537715789473684
C8orf51,1.5371359649122809
OR10G9,-0.0014377192982456134
OR10G8,-0.018285087719298244
KRT18,1.8360578947368422
MPZL3,0.16171052631578964
DBF4B,0.2723438596491228
ARHGDIG,-1.4279587719298243
DNAJB9,-0.009221052631578991
DNAJB8,-0.036935964912280704
ZNF714,0.4255929824561404
DNAJB3,0.1010859649122807
DNAJB2,0.060722807017543734
DNAJB1,-0.057474561403508956
EPB49,-1.659613157894737
DNAJB7,-0.46637543859649133
DNAJB6,0.08163859649122802
DNAJB5,-0.37534385964912276
DNAJB4,-1.3775385964912283
AMDHD1,-0.595709649122807
AMDHD2,0.41506052631578944
TRMT5,-0.3558175438596493
GCET2,-0.03780877192982452
TMEM164,0.13529649122807025
DIDO1,-0.04535701754385973
KISS1,0.7883868421052633
HMSD,0.3714885964912281
RAB21,-0.05109035087719298
FRK,0.6246096491228075
TRIM78P,-0.5404035087719298
TMED7-TICAM2,0.6882201754385964
PHIP,-0.2380807017543858
SCGBL,-0.3164315789473682
SNORA58,-0.00673421052631579
RAB23,0.2455570175438596
ZNF808,-0.14491403508771933
SNORA51,0.003413157894736842
SNORA50,0.00027368421052631584
FRY,-0.9096912280701758
HELZ,-0.18420789473684207
SNORA55,0.02511578947368421
SNORA54,-0.02921666666666667
SNORA57,0.1288140350877193
COL17A1,-3.9369850877192984
OR1N2,0.009563157894736841
PROSC,-0.04395438596491234
TNIP1,-0.7146833333333334
FAM65C,-0.9903578947368421
FAM65B,-1.1236035087719296
FAM65A,-0.4080008771929824
GRIK1,-2.866216666666667
GRIK2,-0.1345491228070176
GRIK3,-1.0836991228070179
GRIK4,0.6857096491228067
GRIK5,-1.7658964912280704
SNORD121B,0.0
RNF149,0.4868008771929825
RAB28,-0.3904280701754387
LOC388387,-1.2891999999999997
SNORD121A,0.0
SHC3,-1.1121929824561396
SGSH,-0.1197236842105263
RNF141,-0.269857894736842
TMEM59,-0.00196842105263151
RNF145,-1.2211736842105265
GLRA1,0.006606140350877189
RNF146,-0.45607894736842075
GRSF1,0.30351666666666677
MSH2,0.510721052631579
?|728603,-0.11723245614035088
MGLL,-2.1829315789473687
MSH5,-0.24071140350877193
MSH6,0.5482754385964913
CALU,0.7147596491228071
RDH16,1.814176315789475
TMEM169,-0.3854535087719298
MYOCD,-2.3390842105263148
TMEM56,-0.6034947368421054
ACCS,-1.3369017543859651
CD320,-0.37765526315789466
PMCHL2,0.1533763157894737
PMCHL1,-0.0010236842105263147
TIMM8A,0.3901368421052632
XCR1,-0.17298508771929827
RASGRF1,0.5463771929824564
STOX1,-0.9059885964912282
C16orf48,-0.5054912280701754
UBR4,-0.21793947368421035
SPACA5,0.041085964912280726
C16orf45,-0.4503491228070174
RNF19A,0.11265614035087718
C16orf46,-0.14302280701754383
NFXL1,0.11128245614035087
PACSIN3,0.5161017543859651
C16orf42,0.35290350877192983
GREM2,-2.3428728070175437
RTL1,-0.26584122807017546
COPA,0.8723991228070175
COPG,0.8199412280701751
COPE,0.729185087719298
SYBU,-0.6560640350877192
ZNF555,-0.1922280701754387
INTU,-0.8606614035087724
PADI3,0.37160263157894774
PADI2,-0.8540403508771934
LOC100128675,0.6940368421052632
PADI4,-0.5887771929824561
CDK20,0.2215000000000001
NT5M,0.30696491228070194
GJA10,-0.016416666666666663
TRPM2,0.7459263157894732
AGTPBP1,-0.44386929824561394
HIST2H2AC,1.009128070175438
ZFP57,-0.7352491228070173
ALPPL2,0.11597807017543858
PDCD6IP,-0.045914912280701776
TOE1,-0.03429122807017538
WDR72,0.26299210526315775
TTBK2,-0.8501631578947367
FBXL3,-0.5008596491228068
OR10AG1,0.0038868421052631577
SHC4,-1.7073850877192986
GPIHBP1,-4.068556140350878
RPL23A,-0.12890789473684205
NRIP1,0.14064298245614032
NRIP2,-1.4472263157894742
IL1F6,0.00601666666666667
GPR135,-0.7471578947368422
GPR137,0.5952956140350877
VTI1A,-0.07997894736842104
GPR133,-2.668020175438597
GPR132,0.5171815789473685
ATP6V1C2,-0.2524561403508771
ATP6V1C1,0.35986929824561376
GPR139,0.9292377192982455
NT5C,-0.005364912280701818
TOP1P2,0.6309570175438594
PRTG,-0.8807289473684218
TRIM11,1.0453429824561404
FBXL2,0.14425526315789472
SNAR-F,0.0
SNAR-E,0.0
MFRP,0.4213912280701755
POFUT1,0.17786052631578947
C19orf2,0.10968157894736849
CDKN2AIP,-0.3460921052631579
SNAR-H,0.0
SLC22A6,0.002328947368421053
C19orf6,-0.06398684210526308
ATF7IP,0.01102368421052632
FAM95B1,-1.465771052631579
GPATCH1,0.024622807017543838
LRRTM4,-1.4740578947368428
LOC399744,0.0016578947368420902
OCIAD2,0.8630298245614039
FBXL5,-0.6142684210526315
PPP1R3E,-0.7206035087719299
OCIAD1,0.1084184210526317
PPP1R3C,-0.3767175438596491
PPP1R3B,-0.4395991228070177
PPP1R3A,-0.050850877192982445
RDH13,0.48719649122807007
TMEM191A,0.9401991228070172
TIAM2,-0.44434912280701755
TNFRSF13C,-0.046218421052631534
PPP2R3B,-0.017772807017543888
TP53I3,-0.35107017543859675
ZNF434,0.355448245614035
PPP2R3C,-0.2523964912280701
TGS1,0.14666052631578957
LUC7L3,-0.0934868421052632
LUC7L2,-0.0026491228070174623
TOMM40,0.8626000000000001
FAM131A,-0.37835614035087706
FAM131B,-0.5505035087719299
FAM131C,-0.15405000000000002
HAL,0.052049122807017574
TBXAS1,-0.21180087719298243
YTHDC1,-0.1435219298245613
ERLEC1,0.34488070175438595
SEMA3C,-1.1830929824561407
SH3GLB2,-0.08158771929824558
RIBC2,1.7581061403508773
FAM13AOS,-1.4807675438596484
TLE6,1.125478070175439
CHERP,0.26621842105263144
NACA,-0.4141824561403511
EHHADH,-0.9133131578947367
ZNF619,0.007310526315789498
TMEM196,-0.361911403508772
ZNF526,0.1568526315789473
NME4,0.6656640350877194
INPP5A,-0.5244315789473684
INPP5B,-0.6279701754385969
GRINL1A,-0.3987578947368421
INPP5D,-0.7775666666666664
HEPN1,-4.822971929824561
INPP5F,-0.10921929824561398
NME3,0.7912570175438598
LOC729234,-0.6635342105263157
FLJ44082,-0.006749122807017543
INPP5K,-0.6953192982456141
ZAR1L,0.15604649122807018
RAI14,0.8016175438596492
FREM2,-0.9306315789473687
FREM1,-3.8405973684210544
NKAIN1,3.3875675438596495
PID1,-2.462884210526315
NOSTRIN,-1.0511008771929828
FBXL6,1.2430921052631583
SHC1,0.22020614035087724
RCBTB2,-1.2358122807017538
HELT,0.07811666666666665
CNST,0.3180587719298246
HELQ,-0.5609982456140349
RCBTB1,0.044843859649122804
CLSPN,3.1036043859649123
UFC1,0.7038789473684212
EPB42,-3.343567543859648
EPB41,-0.129148245614035
RBM28,0.2546377192982455
MATR3,0.055659649122806895
HELB,0.354109649122807
RBAK,0.21273157894736838
MAP1D,-0.5670263157894736
NUDT8,-0.3929105263157895
PON1,-0.2110991228070176
SLC9A10,-0.1127131578947368
SLC9A11,-0.15926491228070166
TRAF3IP3,0.5089605263157895
SLC22A7,0.09241228070175438
CYP4F3,0.6313368421052631
TEKT1,0.3557263157894739
TEKT3,-0.22845263157894732
TEKT2,-0.4185964912280703
TEKT5,0.8193149122807019
TEKT4,-0.1052456140350877
VPS37A,-0.05365614035087722
PNPLA3,0.15854736842105266
PNPLA2,-1.63206403508772
PNPLA1,0.5391824561403511
PNPLA7,-1.8303938596491225
PNPLA6,0.01021228070175438
PNPLA5,0.059589473684210525
PNPLA4,-0.11567807017543856
GUCA2A,0.05010087719298245
GUCA2B,0.015890350877192982
PNPLA8,-0.0881175438596493
NCKAP1,0.04565701754385958
RPL13P5,-0.059121052631578935
WEE1,-0.4836745614035089
UNC5A,1.5264675438596482
GFOD2,-0.14678859649122805
GFOD1,-0.9324114035087715
FOS,-2.670548245614034
HOMEZ,0.18341228070175433
KATNAL1,-0.8673377192982457
KATNAL2,-0.05525526315789472
ATG10,-0.22459473684210532
LOC400657,-0.35406578947368406
ATG12,0.08921228070175437
SRMS,2.1218149122807017
SUN5,0.0
ZBTB5,-0.09759385964912276
KIAA0754,-1.2036499999999999
KIAA0753,-0.1853824561403508
PLEKHM1P,-0.6180675438596491
STEAP2,-0.9764324561403513
TSFM,0.42086140350877194
TGFBI,0.2122999999999998
SCT,2.237343859649123
SFPQ,0.5298885964912283
SAFB2,0.0650657894736843
SMPD3,0.3051385964912282
ZBTB4,-0.9256903508771923
PL-5283,0.47307894736842104
TSPAN11,-1.5745377192982453
TANK,-0.9384964912280702
COL12A1,1.528351754385965
LCK,0.09511842105263167
RASAL2,-0.20674824561403507
ZNF259,0.017189473684210504
KRT5,-3.8118078947368415
VSTM2L,1.4551473684210534
SGK223,-0.3525359649122807
PF4V1,-0.5172438596491227
SEC14L2,0.10741578947368409
SEC14L1,-0.8125763157894736
LOC100128076,-0.14112105263157895
LOC100286793,-0.35803333333333326
SDCBP2,-0.07682456140350877
C1orf43,0.7442254385964909
PES1,0.23206754385964912
UPF2,-0.0030991228070175666
SNED1,-0.821626315789474
C1orf49,0.15127543859649123
IL1B,-0.4195763157894737
CHIA,-0.09980263157894739
THSD7B,-2.4712535087719303
FLG2,-0.6795219298245615
PHTF1,0.6244991228070176
THSD7A,-1.2392701754385966
MKL1,-0.2781508771929825
LILRB4,0.8999359649122802
LOC148709,1.8175517543859647
RUNDC3B,-1.9148333333333334
CASK,0.25923157894736826
PKNOX1,0.07688596491228067
GPR88,-1.9288254385964911
CAST,-0.4085736842105265
ZBTB41,0.8243087719298244
KRT6B,-2.0083061403508773
KRT6C,-1.429850000000001
TRAF3IP2,-0.31609210526315795
CASR,0.03802982456140352
GPR81,-1.175624561403509
GPR82,0.3577684210526315
GPR83,-0.8671842105263153
GPR84,1.6115938596491226
GPR85,0.07904122807017547
PUS1,0.4320684210526314
CLEC1A,-1.6637324561403517
SLC38A10,-0.06597456140350874
ZNF295,-0.4174552631578946
MGC42105,-0.24478771929824567
RNPEPL1,-0.14417543859649123
THRAP3,0.027231578947368374
COMP,4.9420780701754365
BCYRN1,-0.02051666666666667
TPR,0.2092859649122808
ZBTB9,0.5476701754385964
ZC3HAV1L,0.18135964912280703
ADAM21,0.4123570175438599
ADAM20,-0.46988070175438595
ADAM23,-0.3857017543859648
ADAM22,-0.6160684210526317
GLCE,0.1282298245614036
ZNF256,-0.029670175438596427
ADAM29,-0.26519298245614037
ADAM28,0.14466578947368422
DSCR8,0.7450517543859649
IL18,0.8857850877192983
IL19,1.247786842105263
AIF1L,-1.5344973684210528
GRRP1,-2.503561403508772
PANX3,0.1295947368421052
IL10,-0.026533333333333364
GSTM1,-0.6187649122807016
GSTM2,-1.474130701754386
C2orf7,-0.11044824561403507
GSTM4,-0.42670350877192986
GSTM5,-3.6387508771929817
IL16,-0.6932754385964914
C2orf3,-0.22572719298245608
LPAR2,1.0614043859649123
PALLD,-0.2495201754385966
PIP4K2C,0.8129315789473686
TMSB15A,0.055245614035087695
ZNF155,-0.2702412280701755
KRT9,-0.9714859649122805
GAGE2A,0.18866666666666662
ZNF251,0.16503070175438597
EFHD2,0.3459385964912281
EFHD1,0.5263289473684212
RUNDC3A,0.25039999999999996
TTF2,0.5278728070175437
LPAR3,-0.5315543859649122
PINX1,-0.39523070175438596
LEPRE1,0.6524824561403509
KRCC1,-0.26025526315789466
AEBP1,1.0433745614035086
GNAZ,-1.0731824561403511
RBMS3,-2.1525131578947367
AEBP2,-0.30604473684210526
KRT8,1.9843771929824565
DAD1,0.29471228070175437
ZNF322A,0.1863921052631582
RCHY1,-0.24735701754385947
GDF9,0.4166543859649125
DKFZp686O24166,0.8037149122807016
ZNF322B,0.300384210526316
GDF3,0.0651070175438596
CBR4,-0.08082017543859656
GDF1,-0.1528526315789474
CBR1,-0.2294526315789474
GDF6,-0.2769526315789473
CBR3,-0.2924947368421051
LOC728606,-0.09146578947368414
LTB,0.7873412280701755
ABHD12B,0.06774736842105265
ANXA1,-2.537457017543861
ANXA3,-1.9458903508771925
CPT1B,-0.6904131578947368
ANXA5,-0.511990350877193
ANXA4,0.08981666666666667
ANXA7,0.04246929824561402
ANXA6,-0.5723719298245613
ANXA9,1.7900473684210532
ANXA8,-1.9685692982456142
TRAF3IP1,0.06802192982456141
MEST,-1.8874868421052629
MCM7,0.2993929824561403
MCM6,0.8350833333333331
MCM5,0.3262692982456142
MCM4,1.5288938596491224
DUSP19,-0.6996596491228069
DUSP18,-0.0026175438596490685
POU5F2,0.01730701754385964
DUSP15,0.29478333333333334
DUSP14,-0.49513245614035095
ZDHHC22,0.6708254385964915
DUSP16,0.010630701754386004
DUSP11,0.08275438596491226
DUSP10,-0.03574824561403506
DUSP13,1.2697587719298244
DUSP12,0.2718596491228071
SQSTM1,0.2344982456140351
CSH2,0.05483245614035089
CSH1,0.019380701754385964
EPC2,-0.41932894736842113
ZNF541,-0.5872035087719296
EPC1,-0.43013333333333337
C3orf20,0.04724649122807017
C3orf21,0.57590701754386
C3orf22,0.007704385964912279
C3orf23,-0.06978947368421054
C3orf24,0.05741315789473684
OPRD1,0.6818324561403507
C3orf26,0.20271754385964919
C3orf27,0.04065350877192982
POLM,0.15017543859649107
CYP26C1,0.2618640350877194
HEPACAM,-5.021937719298247
EGOT,-0.7661456140350876
SSX6,0.028192105263157893
LOC341056,0.6898403508771929
SSX4,0.1265587719298246
SBDSP1,-0.33965087719298276
SF3A2,0.03432368421052637
SSX3,0.11097456140350877
USH2A,-0.19105701754385956
SSX1,0.43180263157894744
TBCC,0.2627964912280702
ISL1,-0.3992438596491228
ISL2,0.5288964912280703
ZNF540,-1.1169719298245615
PKMYT1,4.137021929824563
UBQLN4,0.837656140350877
KIFAP3,0.45120789473684214
CYP4Z2P,0.7509745614035089
MDS2,0.23917631578947374
MS4A7,0.3092403508771928
MS4A5,0.0
MS4A2,-0.5412912280701755
MS4A3,0.05615877192982456
MS4A1,-0.12283596491228072
ZNF141,-0.2634885964912281
ZNF140,-0.05509385964912288
ABCA11P,-0.33100964912280684
ZNF142,0.04025964912280695
LGSN,0.40538508771929854
CCDC102A,-0.7808385964912281
DNTT,0.023921052631578944
ZNF146,0.4416149122807019
ZNF148,0.04700877192982465
CPT2,0.19795175438596482
DSC2,-0.5633912280701755
DDX31,0.25365087719298257
DSC1,-2.429118421052631
SEC14L3,-0.005555263157894731
LOC153684,-0.1848342105263159
COX8C,-0.015492982456140359
?|155060,-0.564390350877193
VSTM2A,1.933459649122807
PYGL,-1.0028763157894733
MAGOH,0.2663192982456143
PFAS,-0.15660175438596488
C20orf20,0.7266640350877193
LOC283922,-0.8897710526315792
C20orf26,0.6485903508771931
C20orf27,-0.12839473684210512
C20orf24,0.8736122807017543
RAB27A,-0.13682105263157904
TMF1,0.028907894736842032
C20orf29,0.25149824561403505
TANC1,-0.4250412280701754
RANGAP1,0.6070473684210522
FCGBP,-1.2446736842105262
BAMBI,0.622964912280702
KCNN4,-1.0821745614035088
FASLG,0.06818157894736833
KCNN2,0.5573692982456142
KCNN1,-0.1807368421052631
ANKHD1-EIF4EBP3,-0.026169298245613988
PMS1,-0.19491140350877198
PMS2,0.19788771929824564
ATXN7L3B,0.015921052631578975
SLC45A1,-0.2756833333333334
SLC22A2,0.14182105263157893
SNRPA1,0.7894482456140345
SNORD51,0.0
ISLR,-0.34617807017543856
PKIG,-0.4703280701754385
C9orf171,0.33652894736842104
C9orf170,-0.7512359649122806
C9orf173,-0.07777368421052631
C9orf172,1.4818456140350877
THAP5,0.0946061403508773
SNORD115-44,0.0
BRMS1,0.6820447368421051
RHOA,0.025564035087719195
GRIP1,0.751528947368421
KRT7,0.10250263157894751
GRIP2,-1.2732842105263154
SLC19A2,0.5926236842105262
SLC19A3,-5.013628070175441
SLC19A1,0.7174333333333335
CCDC65,0.20236929824561406
CCDC64,2.807399122807019
CCDC67,0.47997017543859644
CCDC66,-0.3242991228070175
CCDC61,-0.17665701754385973
CCDC60,0.5748675438596492
CCDC63,0.022439473684210526
CCDC62,-0.3997929824561405
TYSND1,-0.13165964912280703
CCDC69,-2.7962061403508787
CCDC68,-1.6983315789473685
ANKRD36BP1,-0.17820964912280718
TMEM119,0.2405912280701755
TDO2,3.529902631578948
EP400,-0.11582017543859652
RPAP2,0.004697368421052654
IL1A,-0.059309649122807034
LOC285796,-0.8403333333333334
MIS12,-0.16571228070175442
YPEL5,-0.29413157894736847
TMEM114,0.0042640350877193
CRYGB,0.003413157894736842
MAP2K2,0.17039210526315796
NAGS,0.26161491228070194
SPTB,-1.6032587719298244
CLEC18B,0.3771956140350877
SNORD36C,0.0
TANC2,0.8643219298245614
CRYGD,-0.053992105263157904
POLR3H,-0.15397368421052623
PIM1,-0.64205350877193
LRDD,0.1457596491228071
TAF13,0.16319649122807026
MED12L,0.6331578947368419
SLC35A4,0.026269298245614112
SLC35A5,-0.14274561403508768
SLC35A1,-0.07702543859649125
SLC35A2,1.2464000000000002
SLC35A3,0.6539078947368425
PIK3R6,0.5727087719298245
OSR1,-3.6601385964912274
MPDZ,-1.2119307017543854
TMEM48,0.6631140350877193
NXF4,-0.14616228070175435
NXF5,0.08944122807017543
PARD3,-0.5000140350877195
NAP1L6,-1.0412289473684206
LSAMP,-0.8018289473684213
NXF2,0.0005429824561403617
NXF3,-0.05580087719298247
FAF1,-0.03933859649122809
PGM5,-3.061911403508771
FAF2,0.4648078947368419
TAF12,0.2576263157894738
PGM1,-1.0793692982456142
PGM2,0.4051947368421053
IL18R1,-0.7292298245614038
PAK4,1.093528947368421
ABCB11,-1.2866236842105256
ABCB10,0.3572271929824563
APLN,-0.25275789473684207
TMEM44,-0.23928333333333326
MMD2,-0.03767631578947369
COL6A4P2,-0.03203508771929824
CYHR1,0.38055877192982446
SBK1,2.2753842105263162
APLF,-0.9218991228070176
RBM8A,0.5491078947368423
SLC25A40,0.16950614035087697
SLC25A41,0.37798157894736845
PMP22,-0.765530701754386
SLC25A43,0.14115438596491234
SLC25A44,0.6560122807017542
SLC25A45,-0.177280701754386
SLC25A46,-0.1843464912280702
CR1L,0.40256315789473684
CDC26,-0.009781578947368436
TAF11,0.29157543859649127
SNORD115-48,0.0
CDC23,0.12771228070175447
HOXD13,0.09583859649122803
HOXD10,-1.1463456140350883
CDC20,3.2548008771929835
NUP153,0.06337719298245616
ZNF737,0.21884122807017556
PDZD4,-1.9821210526315782
FAM150A,0.03477105263157895
FAM105B,0.19510175438596464
FAM105A,0.03825000000000001
FAM150B,-3.61682456140351
BEST3,0.11195087719298247
BEST2,-0.03199473684210526
BEST1,-0.9767508771929826
KIAA0562,-0.1499859649122807
KIAA0564,-0.3607254385964912
PDZD9,-0.5140850877192983
BEST4,-0.43720877192982444
WWTR1,-0.5987745614035088
ZNF296,1.4911728070175438
TNC,-0.3030043859649122
TXNDC11,0.3034035087719299
SORCS1,-0.7372517543859647
SORCS2,0.22954561403508772
SORCS3,0.5580491228070176
RPL35A,-0.41864561403508793
CARS2,0.048525438596491215
YPEL1,-0.29130350877192984
SNORD11B,0.0
FYTTD1,0.12952807017543858
TPSB2,-0.15929385964912282
GPKOW,0.16921403508771937
KIAA1614,-1.6397166666666663
SPDYE8P,0.2381342105263157
TNPO2,0.041771052631579
TNPO3,0.24335350877192982
TNPO1,0.0733596491228071
NANOG,-0.34601754385964917
RRH,0.21762368421052633
GCN1L1,0.00983947368421047
SPA17,0.5532798245614035
MAPK3,-0.17253947368421058
MAPK1,-0.07241052631578943
MAPK6,0.2500999999999998
MAPK7,-0.2130517543859648
BCO2,-1.1060622807017542
PPP1R12C,-0.6211561403508771
MAPK8,-0.08561842105263166
MAPK9,0.360842105263158
SGPP2,0.24292105263157898
CUZD1,-0.4879421052631578
URM1,0.11842017543859648
WTAP,-0.29710964912280713
OR1J2,0.029731578947368453
LYL1,-0.49858771929824547
DAZAP1,0.3580271929824561
ATP8A2,-0.1490096491228071
PGPEP1L,-0.16524035087719294
ATP8A1,-1.222214035087719
STAG3L3,-0.46754035087719326
DAZAP2,0.08648771929824556
STAG3L1,-0.7166254385964913
KIAA1804,-0.19297543859649122
SERINC3,-0.15479736842105266
BCOR,0.4468245614035089
NMNAT3,-0.7772771929824562
LOC126536,-0.0442201754385965
SERINC2,1.401354385964913
VWA3B,-0.09396140350877188
THNSL2,-0.3467157894736842
THNSL1,0.07019824561403508
SNORD49B,0.0
BCAP31,0.11177105263157902
CCL11,3.438415789473683
CCL13,-2.2144087719298247
CCL14,-3.812311403508771
CCL15,0.15902280701754384
CCL16,-2.030302631578947
CCL17,0.6833192982456137
CCL18,-0.9897894736842107
CCL19,-0.3690008771929825
METTL3,-0.16344736842105267
METTL4,0.01337456140350882
