gene_name,alteration_frequency
GLTPD2,47.3397823458283
AL021937.2,47.3397823458283
AC008739.2,47.3397823458283
AL021937.4,47.3397823458283
MAST3,47.3397823458283
RNU7-152P,47.3397823458283
IGLVIVOR22-2,47.3397823458283
AL021937.1,47.3397823458283
IL12RB1,47.3397823458283
AP001362.1,47.3397823458283
STK32A-AS1,47.3397823458283
GLRA1,47.3397823458283
KRT8P48,47.3397823458283
CTNND1,47.3397823458283
AL132857.1,47.3397823458283
RN7SL791P,47.3397823458283
AC007100.1,47.3397823458283
AC008533.1,47.3397823458283
AC007179.2,47.3397823458283
RNU6-508P,47.3397823458283
RNA5SP94,47.3397823458283
AP001931.1,47.3397823458283
RNU7-93P,47.3397823458283
AP003733.3,47.3397823458283
AL021937.5,47.3397823458283
AC009185.1,47.3397823458283
MPDZ,47.3397823458283
TM4SF5,47.3397823458283
VMO1,47.3397823458283
AC233723.2,47.3397823458283
LGALSL-DT,47.3397823458283
AC007092.1,47.3397823458283
SFTA3,47.3397823458283
ARL2BPP4,47.3397823458283
KIF3A,47.3397823458283
AC004039.1,47.3397823458283
AC091982.3,47.3397823458283
NIN,47.3397823458283
TYRL,47.3397823458283
AC025161.1,47.3397823458283
AC005741.1,47.3397823458283
TRAJ13,47.3397823458283
ASS1P10,47.3397823458283
RNA5SP191,47.3397823458283
AC137770.1,47.3397823458283
NAMPTP2,47.3397823458283
C5orf52,47.30955259975816
AC008694.1,47.30955259975816
MGC32805,47.30955259975816
SINHCAFP2,47.30955259975816
THG1L,47.30955259975816
AC016644.1,47.30955259975816
MIER3,47.30955259975816
SOX30,47.30955259975816
RNU6-567P,47.30955259975816
MAP3K1,47.30955259975816
RNU6-390P,47.30955259975816
AC008937.2,47.30955259975816
AC090377.1,47.30955259975816
RPS18P13,47.30955259975816
LSM11,47.30955259975816
AC026407.1,47.30955259975816
AC093025.1,47.30955259975816
ZCRB1,47.30955259975816
SLC6A15,47.30955259975816
CBX3P8,47.30955259975816
G3BP1,47.30955259975816
C22orf31,47.30955259975816
LINC01933,47.30955259975816
RNF138P1,47.30955259975816
PCNX3,47.30955259975816
AC055807.1,47.30955259975816
C5orf64-AS1,47.30955259975816
AC026434.1,47.30955259975816
ADRB2,47.30955259975816
MIR3714,47.30955259975816
PIK3R2,47.30955259975816
AK4P2,47.30955259975816
SAP30L,47.30955259975816
AC005730.1,47.30955259975816
AC116353.4,47.30955259975816
NRG2,47.30955259975816
AC008667.2,47.30955259975816
AC089998.2,47.30955259975816
WDR55,47.30955259975816
DND1,47.30955259975816
HARS1,47.30955259975816
HARS2,47.30955259975816
VTRNA1-1,47.30955259975816
VTRNA1-2,47.30955259975816
AC116353.3,47.30955259975816
MIR5687,47.30955259975816
AC089998.4,47.30955259975816
PPP2R2B,47.30955259975816
AC007744.1,47.30955259975816
CCDC85A,47.30955259975816
RNA5SP93,47.30955259975816
MS4A3,47.30955259975816
AC007179.3,47.30955259975816
AC007100.2,47.30955259975816
AC106801.1,47.30955259975816
OR5BL1P,47.30955259975816
PSD2-AS1,47.30955259975816
MIR5739,47.30955259975816
AC089998.1,47.30955259975816
AC040963.1,47.30955259975816
AC010480.1,47.30955259975816
PLPP1,47.30955259975816
RN7SL689P,47.30955259975816
PPIC,47.30955259975816
APOL3,47.30955259975816
AL132799.1,47.30955259975816
AC097652.1,47.30955259975816
AC110772.1,47.30955259975816
AC016734.1,47.30955259975816
MAP4K2,47.30955259975816
OR4K17,47.30955259975816
PSMB7P1,47.30955259975816
AC241377.2,47.30955259975816
CRYGGP,47.30955259975816
NEDD4L,47.30955259975816
LINC01897,47.30955259975816
AC010967.3,47.30955259975816
BPIFC,47.30955259975816
LINC02240,47.30955259975816
MIR7851,47.30955259975816
GAS2L1,47.30955259975816
AL162464.1,47.30955259975816
NKX2-1-AS1,47.30955259975816
CDH19,47.30955259975816
IGLCOR22-1,47.30955259975816
AL008723.1,47.30955259975816
ANTXRLP1,47.30955259975816
PPIAP33,47.30955259975816
LINC01899,47.30955259975816
AC090312.2,47.30955259975816
GJA1P1,47.30955259975816
RFPL3,47.30955259975816
LINC01541,47.30955259975816
ZFP64P1,47.30955259975816
AC008467.1,47.30955259975816
SYT1,47.30955259975816
LINC01873,47.30955259975816
MEIS1,47.30955259975816
RAD50,47.30955259975816
MEIS1-AS2,47.30955259975816
PHKBP2,47.30955259975816
IGLCOR22-2,47.30955259975816
RASL10A,47.30955259975816
RPL29P3,47.30955259975816
TTC6,47.30955259975816
YWHAQP7,47.30955259975816
RPL7AP9,47.30955259975816
EFNA5,47.30955259975816
RELA-DT,47.30955259975816
RN7SKP257,47.30955259975816
FER,47.30955259975816
NKX2-8,47.30955259975816
L2HGDH,47.30955259975816
RNU6-47P,47.30955259975816
PMIS2,47.30955259975816
AL049828.1,47.30955259975816
CSRP2,47.30955259975816
LINC01912,47.30955259975816
RPS14P8,47.30955259975816
AC022968.1,47.30955259975816
PSMA6,47.30955259975816
RELA,47.30955259975816
LINC01798,47.30955259975816
AC090312.1,47.30955259975816
AL162464.2,47.30955259975816
AL133163.3,47.30955259975816
RNU6-301P,47.30955259975816
AC008565.1,47.30955259975816
AC113352.1,47.30955259975816
BRMS1L,47.30955259975816
AL162311.1,47.30955259975816
SIPA1,47.30955259975816
AL162311.2,47.30955259975816
LINC00517,47.30955259975816
RPS3AP4,47.30955259975816
LYSMD4,47.30955259975816
AL161449.2,47.30955259975816
MIR4489,47.30955259975816
AC002059.1,47.30955259975816
SLC12A2,47.30955259975816
PDLIM4,47.30955259975816
CHAC2,47.27932285368803
ACYP2,47.27932285368803
SOS2,47.27932285368803
AC010329.1,47.27932285368803
SNORD22,47.27932285368803
AC010967.2,47.27932285368803
EIF4A2P3,47.27932285368803
UBA52P6,47.27932285368803
AC016571.1,47.27932285368803
KRT18P6,47.27932285368803
RPL9P3,47.27932285368803
AC010967.1,47.27932285368803
AC008676.1,47.27932285368803
HSP90B2P,47.27932285368803
VN1R79P,47.27932285368803
PFDN1,47.27932285368803
PRDX1P1,47.27932285368803
SYN3,47.27932285368803
TIMP3,47.27932285368803
CYFIP2,47.27932285368803
Z73495.1,47.27932285368803
AC008667.1,47.27932285368803
RNU6-236P,47.27932285368803
ERLEC1,47.27932285368803
LINC02707,47.27932285368803
FNDC9,47.27932285368803
AL137224.1,47.27932285368803
CD14,47.27932285368803
PURA,47.27932285368803
IGIP,47.27932285368803
AC011379.2,47.27932285368803
AC011379.1,47.27932285368803
BTBD18,47.27932285368803
AL606834.2,47.27932285368803
NDUFA2,47.27932285368803
AC011352.3,47.27932285368803
AC005609.3,47.27932285368803
AC005609.1,47.27932285368803
ARL5B,47.27932285368803
RN7SL635P,47.27932285368803
VTRNA2-2P,47.27932285368803
CKS1BP5,47.27932285368803
AL162413.1,47.27932285368803
NKX2-1,47.27932285368803
AC011352.1,47.27932285368803
ADAM19,47.27932285368803
IMP3P1,47.27932285368803
ABR,47.27932285368803
PJA2,47.27932285368803
MINK1,47.27932285368803
MEIS1-AS3,47.27932285368803
ATP6V0CP1,47.27932285368803
FBN2,47.27932285368803
AC032044.2,47.27932285368803
AC010409.1,47.27932285368803
LINC01793,47.27932285368803
AC005609.4,47.27932285368803
PCDHA14,47.27932285368803
TMCO6,47.27932285368803
EIF2S2P7,47.27932285368803
MIR3655,47.27932285368803
AC008676.2,47.27932285368803
NIPAL4,47.27932285368803
INSM2,47.27932285368803
AL021937.3,47.27932285368803
AL008723.2,47.27932285368803
AC124784.1,47.27932285368803
AL133304.1,47.27932285368803
AC008550.1,47.27932285368803
TUBAP15,47.27932285368803
TEP1,47.27932285368803
METTL25,47.27932285368803
AL008638.4,47.27932285368803
FABP5P6,47.27932285368803
SLC39A12,47.27932285368803
IK,47.27932285368803
CXXC5,47.27932285368803
XBP1,47.27932285368803
SMIM15-AS1,47.27932285368803
AC010618.3,47.27932285368803
CERS3-AS1,47.27932285368803
PGLS,47.27932285368803
NIBAN3,47.27932285368803
COLGALT1,47.27932285368803
MIR6069,47.27932285368803
MIR3909,47.27932285368803
TOM1,47.27932285368803
AC090771.2,47.27932285368803
AC020904.1,47.27932285368803
PPIC-AS1,47.27932285368803
RN7SL342P,47.27932285368803
NFE2L3P1,47.27932285368803
MYO18B,47.27932285368803
AC116312.1,47.27932285368803
SH3TC2,47.27932285368803
AC008627.1,47.27932285368803
AC132807.2,47.27932285368803
OACYLP,47.27932285368803
RNU7-10P,47.27932285368803
MVB12A,47.27932285368803
TRIM77BP,47.27932285368803
UBTFL9,47.27932285368803
SLC22A4,47.27932285368803
AC106806.1,47.27932285368803
RPL23AP44,47.27932285368803
HSD17B4,47.27932285368803
LRRIQ1,47.27932285368803
Z93930.3,47.27932285368803
AC037479.1,47.27932285368803
LINC02244,47.27932285368803
AC015660.2,47.27932285368803
AC015660.3,47.27932285368803
AC015660.1,47.27932285368803
AC020629.1,47.27932285368803
AC012368.3,47.27932285368803
P4HA2,47.27932285368803
PELI1,47.27932285368803
AC015660.4,47.27932285368803
RPL7P5,47.27932285368803
MEF2A,47.27932285368803
AC010255.1,47.27932285368803
ZNF474,47.27932285368803
AC022662.1,47.27932285368803
RPS3AP49,47.27932285368803
AC008676.3,47.27932285368803
AC007402.2,47.27932285368803
AC024153.1,47.27932285368803
KLHL3,47.27932285368803
PRDM6,47.27932285368803
AC008694.2,47.27932285368803
SEMA6A,47.27932285368803
HNRNPA0,47.27932285368803
SEMA6A-AS1,47.27932285368803
HTR4,47.27932285368803
OR4N5,47.27932285368803
AC106786.1,47.27932285368803
CDKN2B,47.27932285368803
AC107032.1,47.27932285368803
AC008628.2,47.249093107617895
YIPF5,47.249093107617895
AC109441.1,47.249093107617895
CDKN2AIPNL,47.249093107617895
PLVAP,47.249093107617895
CCDC194,47.249093107617895
AC008716.1,47.249093107617895
RN7SKP246,47.249093107617895
MIR6830,47.249093107617895
BST2,47.249093107617895
KDELC1P1,47.249093107617895
AC010329.2,47.249093107617895
SNHG1,47.249093107617895
GPR75,47.249093107617895
MALLP2,47.249093107617895
VRK2,47.249093107617895
MS4A2,47.249093107617895
AC008628.1,47.249093107617895
TMEM221,47.249093107617895
AC113367.1,47.249093107617895
AC113367.3,47.249093107617895
AC113367.2,47.249093107617895
RN7SL87P,47.249093107617895
AC068193.1,47.249093107617895
CCDC12P1,47.249093107617895
AC063976.2,47.249093107617895
AC007402.1,47.249093107617895
AC097463.1,47.249093107617895
TRAJ11,47.249093107617895
TRAJ10,47.249093107617895
TRAJ9,47.249093107617895
P4HA2-AS1,47.249093107617895
AL451166.1,47.249093107617895
TSPAN19,47.249093107617895
AC008674.1,47.249093107617895
ELOVL7,47.249093107617895
TRAJ4,47.249093107617895
OR5AZ1P,47.249093107617895
AC128657.1,47.249093107617895
AC010646.1,47.249093107617895
HNRNPA1P62,47.249093107617895
AL354709.1,47.249093107617895
AC109454.1,47.249093107617895
AC113398.2,47.249093107617895
FAM170A,47.249093107617895
USHBP1,47.249093107617895
AP001931.2,47.249093107617895
AC007743.1,47.249093107617895
AC008280.2,47.249093107617895
AC112196.1,47.249093107617895
PDCL3P3,47.249093107617895
AC113410.5,47.249093107617895
MYO18B-AS1,47.249093107617895
MIR4791,47.249093107617895
OR10Q1,47.249093107617895
AL355075.1,47.249093107617895
RNU6-1277P,47.249093107617895
PARP2,47.249093107617895
RPPH1,47.249093107617895
OR1S2,47.249093107617895
AL355075.4,47.249093107617895
AC132807.1,47.249093107617895
AC104451.1,47.249093107617895
UQCRQ,47.249093107617895
OR9Q2,47.249093107617895
PPP2CA,47.249093107617895
AC008608.1,47.249093107617895
TBC1D5,47.249093107617895
OR9I1,47.249093107617895
TSPYL6,47.249093107617895
PLCL2-AS1,47.249093107617895
HMGB1P31,47.249093107617895
RNU7-172P,47.249093107617895
AC008280.1,47.249093107617895
SKP1,47.249093107617895
AFF4,47.249093107617895
AC008937.3,47.249093107617895
ZNF608,47.249093107617895
GDF9,47.249093107617895
AC010319.2,47.249093107617895
AC104109.3,47.249093107617895
IRF1,47.249093107617895
SEPTIN8,47.249093107617895
NMUR2,47.249093107617895
NXNL1,47.249093107617895
AC016292.2,47.249093107617895
TTC28,47.249093107617895
CCT5P1,47.249093107617895
FEM1C,47.249093107617895
PSME4,47.249093107617895
ERVFRD-3,47.249093107617895
FAM230D,47.249093107617895
AC011370.1,47.249093107617895
AL121885.1,47.249093107617895
AL121885.3,47.249093107617895
AL121885.2,47.249093107617895
SCGB3A2,47.249093107617895
LVRN,47.249093107617895
DDX43P1,47.249093107617895
ARL14EPL,47.249093107617895
AC034236.1,47.249093107617895
AL008635.1,47.249093107617895
ISX,47.249093107617895
LINC02863,47.249093107617895
AC068276.1,47.249093107617895
LINC01797,47.249093107617895
NDRG2,47.249093107617895
MIR6717,47.249093107617895
C17orf107,47.249093107617895
AC023394.1,47.249093107617895
RPS26P3,47.249093107617895
AC090825.1,47.249093107617895
AC116428.1,47.249093107617895
CHRNE,47.249093107617895
SLC5A4,47.249093107617895
SLC5A4-AS1,47.249093107617895
CCDC117,47.249093107617895
TPPP2,47.249093107617895
MTL3P,47.249093107617895
RNU4-14P,47.249093107617895
AC099520.1,47.249093107617895
AC089998.3,47.249093107617895
DSEL,47.249093107617895
RN7SL784P,47.249093107617895
AL161668.4,47.249093107617895
RPL7AP3,47.249093107617895
DPRXP3,47.249093107617895
AC010493.1,47.249093107617895
AC005609.2,47.249093107617895
AC107990.1,47.249093107617895
SLC39A12-AS1,47.249093107617895
LINC01950,47.249093107617895
AC027313.1,47.249093107617895
RNASE7,47.249093107617895
AL135790.2,47.249093107617895
AC008438.1,47.249093107617895
MIR4778,47.249093107617895
AL121594.1,47.249093107617895
AC008438.2,47.249093107617895
MIR4690,47.249093107617895
HBEGF,47.249093107617895
RNASE13,47.249093107617895
RN7SL711P,47.249093107617895
AC116353.2,47.249093107617895
RAB9BP1,47.249093107617895
MEN1,47.249093107617895
AC109481.1,47.249093107617895
LINC00923,47.249093107617895
AC026523.4,47.249093107617895
AC026523.3,47.249093107617895
AC026523.1,47.249093107617895
CXXC5-AS1,47.249093107617895
AC026523.2,47.249093107617895
METTL17,47.249093107617895
AL161668.3,47.249093107617895
SLC39A2,47.249093107617895
AC113361.1,47.249093107617895
H3P25,47.249093107617895
UBE2D2,47.249093107617895
SLC4A9,47.249093107617895
AC109454.2,47.21886336154776
ONECUT2,47.21886336154776
RN7SKP117,47.21886336154776
HMGN1P30,47.21886336154776
E2F7,47.21886336154776
AC107896.1,47.21886336154776
AC106791.2,47.21886336154776
AC114940.1,47.21886336154776
SNORD28,47.21886336154776
SNORD26,47.21886336154776
AC034236.3,47.21886336154776
AC090340.1,47.21886336154776
AL449423.1,47.21886336154776
AC109454.3,47.21886336154776
AC010329.5,47.21886336154776
AC128707.1,47.21886336154776
CYSTM1,47.21886336154776
ZDHHC17,47.21886336154776
LINC01023,47.21886336154776
AC133134.1,47.21886336154776
MIR3682,47.21886336154776
ASB3,47.21886336154776
AL079303.1,47.21886336154776
AC093014.1,47.21886336154776
OR7C2,47.21886336154776
BNIP3P23,47.21886336154776
LINC02374,47.21886336154776
GGCTP3,47.21886336154776
CDKN2B-AS1,47.21886336154776
SETD9,47.21886336154776
KNOP1P3,47.21886336154776
TRAJ12,47.21886336154776
PSMC1P5,47.21886336154776
TRAJ8,47.21886336154776
SCAMP1-AS1,47.21886336154776
WDR41,47.21886336154776
AC026725.1,47.21886336154776
AC008937.1,47.21886336154776
AC110597.3,47.21886336154776
RNU6-334P,47.21886336154776
AC010319.4,47.21886336154776
SLC27A1,47.21886336154776
CDRT15L2,47.21886336154776
RNA5SP192,47.21886336154776
SHROOM1,47.21886336154776
AC004775.1,47.21886336154776
SOWAHA,47.21886336154776
CCNI2,47.21886336154776
SNCAIP,47.21886336154776
AC116366.1,47.21886336154776
AC010319.5,47.21886336154776
ZNF474-AS1,47.21886336154776
AC010319.3,47.21886336154776
AC010319.1,47.21886336154776
BISPR,47.21886336154776
AC010618.1,47.21886336154776
LINC01340,47.21886336154776
IRF1-AS1,47.21886336154776
AC010463.2,47.21886336154776
AC010255.2,47.21886336154776
AC012368.2,47.21886336154776
AC012368.1,47.21886336154776
LINC00309,47.21886336154776
YAF2,47.21886336154776
AC112203.1,47.21886336154776
ZNRF3-AS1,47.21886336154776
AL359233.1,47.21886336154776
LINC02148,47.21886336154776
AC079600.3,47.21886336154776
AC010618.2,47.21886336154776
AC008761.3,47.21886336154776
AC034236.2,47.21886336154776
AC023394.2,47.21886336154776
SNORD25,47.21886336154776
RNU6-644P,47.21886336154776
AC018752.1,47.21886336154776
AC099520.2,47.21886336154776
AC104109.2,47.21886336154776
PPFIA2-AS1,47.21886336154776
SLC3A2,47.21886336154776
MIR3661,47.21886336154776
TCF7,47.21886336154776
AC008608.2,47.21886336154776
AC104451.2,47.21886336154776
AC104297.1,47.21886336154776
MIR5011,47.21886336154776
CDH7,47.21886336154776
HMGXB4,47.21886336154776
SEC11C,47.21886336154776
AC010608.2,47.21886336154776
AC010307.1,47.21886336154776
AC010307.2,47.21886336154776
KCNH8,47.21886336154776
AC113410.2,47.21886336154776
AC008877.1,47.21886336154776
PMAIP1,47.21886336154776
AC113410.3,47.21886336154776
HSPA4,47.21886336154776
ENTR1P1,47.21886336154776
AC090358.1,47.21886336154776
AC020904.2,47.21886336154776
MIR4504,47.21886336154776
LINC02208,47.21886336154776
RPL21P30,47.21886336154776
RN7SL189P,47.21886336154776
LINC01795,47.21886336154776
LURAP1L-AS1,47.21886336154776
SPINK1,47.21886336154776
AC011352.2,47.21886336154776
MBIP,47.21886336154776
RNU2-2P,47.21886336154776
AC091153.1,47.21886336154776
PTCSC3,47.21886336154776
AC091153.3,47.21886336154776
AC091153.2,47.21886336154776
OR5BD1P,47.21886336154776
ARHGEF40,47.21886336154776
PELP1,47.21886336154776
PRR16,47.21886336154776
AL133304.3,47.21886336154776
AC007132.1,47.21886336154776
KLHL33,47.21886336154776
AL355075.5,47.21886336154776
AL137161.1,47.21886336154776
AL133399.1,47.21886336154776
AC025465.4,47.21886336154776
EIF3FP3,47.21886336154776
AL133456.1,47.21886336154776
AC007250.1,47.21886336154776
AL161668.2,47.21886336154776
AC025465.1,47.21886336154776
AC011306.1,47.21886336154776
AC025465.3,47.21886336154776
LINC01813,47.21886336154776
OR9L1P,47.21886336154776
AL513422.1,47.21886336154776
SLC25A11,47.21886336154776
MS4A4A,47.21886336154776
GP1BA,47.21886336154776
AL359922.1,47.21886336154776
PTPRD-AS1,47.21886336154776
TRARG1,47.21886336154776
AC144836.1,47.21886336154776
AC016292.1,47.21886336154776
RNF167,47.21886336154776
AL359922.3,47.21886336154776
AL589678.1,47.21886336154776
PITPNB,47.21886336154776
MN1,47.21886336154776
FANCL,47.21886336154776
CCDC59,47.21886336154776
RNASE8,47.21886336154776
AC008871.1,47.21886336154776
RAB1A,47.21886336154776
AL161449.1,47.21886336154776
MED19,47.21886336154776
OR9I2P,47.21886336154776
DMAC2L,47.21886336154776
AL133371.3,47.21886336154776
AC109471.1,47.21886336154776
EHF,47.21886336154776
TMX2,47.21886336154776
C2orf73,47.21886336154776
LURAP1L,47.21886336154776
AC109458.1,47.21886336154776
AL359397.2,47.21886336154776
RNASE3,47.21886336154776
AC016556.1,47.21886336154776
OR1S1,47.21886336154776
AC005909.2,47.21886336154776
AC005909.1,47.21886336154776
AKR1B10P2,47.21886336154776
AC025465.2,47.21886336154776
SELENOH,47.21886336154776
Z73429.1,47.188633615477634
RNU6-322P,47.188633615477634
AC113410.1,47.188633615477634
CYP4F3,47.188633615477634
CYP4F10P,47.188633615477634
LINC01643,47.188633615477634
ZCCHC10,47.188633615477634
LEAP2,47.188633615477634
OR10H2,47.188633615477634
AP000769.3,47.188633615477634
ZMYND15,47.188633615477634
MRPL57P8,47.188633615477634
AC091917.1,47.188633615477634
AC079601.1,47.188633615477634
AC008652.1,47.188633615477634
RNU6-249P,47.188633615477634
AKAP8P1,47.188633615477634
AC110597.1,47.188633615477634
CPLX4,47.188633615477634
CXCL16,47.188633615477634
AC073875.1,47.188633615477634
Z98949.1,47.188633615477634
RAX,47.188633615477634
PRICKLE1,47.188633615477634
AC079601.2,47.188633615477634
AC091042.1,47.188633615477634
GRP,47.188633615477634
AP000790.2,47.188633615477634
RNU4-17P,47.188633615477634
AL355922.1,47.188633615477634
ZNF75BP,47.188633615477634
Z99755.1,47.188633615477634
AL133371.1,47.188633615477634
PRKXP1,47.188633615477634
DNM1P46,47.188633615477634
BABAM1,47.188633615477634
AC010463.1,47.188633615477634
DDA1,47.188633615477634
ANO8,47.188633615477634
GTPBP3,47.188633615477634
AC008834.1,47.188633615477634
KERA,47.188633615477634
LINC02254,47.188633615477634
PPIAP42,47.188633615477634
AC118273.1,47.188633615477634
AC118273.2,47.188633615477634
AL355922.4,47.188633615477634
AL355922.3,47.188633615477634
RNASE2,47.188633615477634
AC119150.1,47.188633615477634
KRT8P31,47.188633615477634
ARRB2,47.188633615477634
ZDHHC5,47.188633615477634
RNA5SP190,47.188633615477634
FCHO1,47.188633615477634
AL162386.2,47.188633615477634
AC087499.2,47.188633615477634
AC091576.1,47.188633615477634
AC010928.2,47.188633615477634
MRPS5P4,47.188633615477634
AC008761.2,47.188633615477634
MS4A4E,47.188633615477634
UNC13A,47.188633615477634
ZNRF3,47.188633615477634
AC008852.1,47.188633615477634
AC027020.2,47.188633615477634
RNA5SP382,47.188633615477634
AC119150.2,47.188633615477634
PPHLN1,47.188633615477634
AC090771.1,47.188633615477634
AC027020.1,47.188633615477634
AC114940.2,47.188633615477634
F2RL2,47.188633615477634
AK3P4,47.188633615477634
FECH,47.188633615477634
AC092669.1,47.188633615477634
AC073591.1,47.188633615477634
CDKL3,47.188633615477634
AC104109.1,47.188633615477634
TRAJ2,47.188633615477634
LINC01867,47.188633615477634
MIR4431,47.188633615477634
SLC38A9,47.188633615477634
AL583805.1,47.188633615477634
AC079684.1,47.188633615477634
AC008892.1,47.188633615477634
AC007389.3,47.188633615477634
ENO3,47.188633615477634
CTNNA1P1,47.188633615477634
AC092839.1,47.188633615477634
RPL7P43,47.188633615477634
CDKL1,47.188633615477634
TRAJ7,47.188633615477634
TRAJ6,47.188633615477634
AC091917.2,47.188633615477634
AC008554.1,47.188633615477634
SIL1,47.188633615477634
CPSF1P1,47.188633615477634
MIR874,47.188633615477634
AC073571.1,47.188633615477634
AC109454.4,47.188633615477634
UBE2B,47.188633615477634
NOTCH2NLR,47.188633615477634
TRAJ3,47.188633615477634
SLC1A6,47.188633615477634
CHEK2,47.188633615477634
HSCB,47.188633615477634
STING1,47.188633615477634
PFN1,47.188633615477634
FBXL17,47.188633615477634
GAPT,47.188633615477634
NCOA4P4,47.188633615477634
RNU6-181P,47.188633615477634
OR9I3P,47.188633615477634
SPTBN1-AS1,47.188633615477634
SPTBN1,47.188633615477634
AC008814.1,47.188633615477634
AL359922.2,47.188633615477634
TRAJ1,47.188633615477634
LINS1,47.188633615477634
AC006236.1,47.188633615477634
AC091515.1,47.188633615477634
AC034207.1,47.188633615477634
CEP68,47.188633615477634
AC079304.1,47.188633615477634
OR5B15P,47.188633615477634
AC012370.2,47.188633615477634
AC138517.1,47.188633615477634
ACTR2,47.188633615477634
AC010625.1,47.188633615477634
PAX9,47.188633615477634
BHLHA9,47.188633615477634
RPL23AP32,47.188633615477634
AC091917.3,47.188633615477634
AL583805.2,47.188633615477634
BNIP3P22,47.188633615477634
HMGN2P27,47.188633615477634
AC007389.2,47.188633615477634
AP001462.1,47.188633615477634
FBXO33,47.188633615477634
AC090695.1,47.188633615477634
AL355075.6,47.188633615477634
ABHD8,47.15840386940749
AC142391.1,47.15840386940749
AC104109.4,47.15840386940749
LINC02234,47.15840386940749
AC063976.1,47.15840386940749
AC063976.4,47.15840386940749
SLC23A1,47.15840386940749
RNU5B-4P,47.15840386940749
ECSCR,47.15840386940749
AP000961.1,47.15840386940749
AC063976.3,47.15840386940749
RPL5P15,47.15840386940749
AC008568.1,47.15840386940749
AC010350.1,47.15840386940749
AC008568.2,47.15840386940749
LINC01235,47.15840386940749
AC004597.1,47.15840386940749
CYP4F24P,47.15840386940749
DNAJC18,47.15840386940749
TRAJ5,47.15840386940749
AC135457.1,47.15840386940749
PAIP2,47.15840386940749
KCTD16,47.15840386940749
AC010240.3,47.15840386940749
AC010240.1,47.15840386940749
AC091987.1,47.15840386940749
AL592227.1,47.15840386940749
AL161788.1,47.15840386940749
MTAP,47.15840386940749
AC008497.1,47.15840386940749
RAPGEF6,47.15840386940749
AC004777.1,47.15840386940749
AC010307.4,47.15840386940749
PGAM1P1,47.15840386940749
PLK2,47.15840386940749
RN7SKP230,47.15840386940749
MAN2A1,47.15840386940749
MAN2A1-DT,47.15840386940749
RPL31P9,47.15840386940749
HINT1,47.15840386940749
LYRM7,47.15840386940749
CDC42SE2,47.15840386940749
AC113398.1,47.15840386940749
C1GALT1P2,47.15840386940749
RNA5SP183,47.15840386940749
DDX4,47.15840386940749
AC108865.2,47.15840386940749
RN7SKP64,47.15840386940749
AC011405.1,47.15840386940749
RNU6-1311P,47.15840386940749
SAR1B,47.15840386940749
AC005355.1,47.15840386940749
AC104108.1,47.15840386940749
OTP,47.15840386940749
CDKN2A-DT,47.15840386940749
AC113349.2,47.15840386940749
LINC02515,47.15840386940749
SLC5A5,47.15840386940749
NPY6R,47.15840386940749
RNU7-185P,47.15840386940749
CCDC112,47.15840386940749
HMGN1P31,47.15840386940749
AC113137.1,47.15840386940749
AC010928.3,47.15840386940749
HMGN1P15,47.15840386940749
TICAM2,47.15840386940749
TMED7-TICAM2,47.15840386940749
SCAMP1,47.15840386940749
AC016642.1,47.15840386940749
RNA5SP401,47.15840386940749
USP15,47.15840386940749
OOSP4B,47.15840386940749
MIR6503,47.15840386940749
B9D1,47.15840386940749
MAPK7,47.15840386940749
MFAP4,47.15840386940749
MTIF2P1,47.15840386940749
LINC02426,47.15840386940749
AL592494.1,47.15840386940749
SMARCE1P3,47.15840386940749
OR5AU1,47.15840386940749
RNU6-252P,47.15840386940749
CKAP2P1,47.15840386940749
AL161668.1,47.15840386940749
AL355922.2,47.15840386940749
MS4A6E,47.15840386940749
MS4A5,47.15840386940749
LINC02450,47.15840386940749
MAP4K5,47.15840386940749
RPL36AP15,47.15840386940749
PIP4P1,47.15840386940749
APEX1,47.15840386940749
EPN2-AS1,47.15840386940749
EMBP1,47.15840386940749
AL355075.2,47.15840386940749
AC084851.2,47.15840386940749
MCM5,47.15840386940749
HMOX1,47.15840386940749
LINC01399,47.15840386940749
Z82196.2,47.15840386940749
DPPA3P2,47.15840386940749
SPNS3,47.15840386940749
AC127521.1,47.15840386940749
LINC01996,47.15840386940749
RNU6-955P,47.15840386940749
PRORP,47.15840386940749
ALOX15,47.15840386940749
MED11,47.15840386940749
AC091153.4,47.15840386940749
SPATA41,47.15840386940749
SPAG7,47.15840386940749
CAMTA2,47.15840386940749
AC004771.3,47.15840386940749
MIR6864,47.15840386940749
MIR6865,47.15840386940749
AC004771.1,47.15840386940749
SLC52A1,47.15840386940749
ZNRF3-IT1,47.15840386940749
AC009248.2,47.15840386940749
AC079362.1,47.15840386940749
MALAT1,47.15840386940749
AFTPH,47.15840386940749
MIR4434,47.15840386940749
RNU6-100P,47.15840386940749
LINC02245,47.15840386940749
RN7SL211P,47.15840386940749
RPL11P1,47.15840386940749
SLC1A4,47.15840386940749
RNU6-548P,47.15840386940749
LINC02576,47.15840386940749
SPRED2,47.15840386940749
AC012370.1,47.15840386940749
KRT18P33,47.15840386940749
AC079363.1,47.15840386940749
AC078955.1,47.15840386940749
EPYC,47.15840386940749
LINC02823,47.15840386940749
SGO1,47.15840386940749
RPL39P18,47.15840386940749
SAP18P3,47.15840386940749
RNU4-85P,47.15840386940749
